,artist_name,track_name,track_id,popularity
920,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
921,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
922,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
923,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
924,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
925,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
926,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
927,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
928,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
929,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
930,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
931,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
932,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
933,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
934,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
935,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
936,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
937,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
938,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
939,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
940,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
941,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
942,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
943,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
944,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
945,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
946,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
947,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
948,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
949,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
950,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
951,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
952,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
953,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
954,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
955,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
956,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
957,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
958,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
959,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
960,Brenda Lee,Rockin' Around The Christmas Tree,2EjXfH91m7f8HiJN1yQg97,94
961,Brenda Lee,Silent Night,0FgRRFGfk9OwwbL1xaepiS,27
962,Brenda Lee,Rockin' Around the Christmas Tree,09OojFvtrM9YRzRjnXqJjA,75
963,Brenda Lee,Silent Night - Rerecorded Version,0tnrdzVFNxP7ihDCYkKFOV,23
964,Brenda Lee,Rockin' Around the Christmas Tree,6DZ0ut4MATfUe4YMsNOPHy,72
965,Brenda Lee,Jingle Bell Rock,0MKnGJzNdEqOscI6xu9R3m,66
966,Brenda Lee,Silent Night,12NdcmM8QnG6dWXW7hZ2XV,15
967,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,73ntXYHaz545meJDF3AICU,1
968,Brenda Lee,A Marshmallow World,6Eh1XqjaOX2BVL0hVCnwb0,62
969,Brenda Lee,Silent Night - Re-Recorded Version,6fh0ZLnQw66CnuuaUzwc1P,2
970,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
971,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
972,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
973,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
974,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
975,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
976,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
977,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
978,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
979,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
980,Mariah Carey,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,97
981,Mariah Carey,Vision of Love,0gLQ6jhJsyYfl7PrD1RZ7X,60
982,Mariah Carey,Christmas (Baby Please Come Home),3PIDciSFdrQxSQSihim3hN,86
983,Mariah Carey,Dreamlover,6HcQZfMrw3KwGyzrKw1Pjy,61
984,Mariah Carey,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),1Ri9P0ZPrqr6h0REDRdJBd,80
985,Mariah Carey,We Belong Together,3LmvfNUQtglbTrydsdIqFU,72
986,Mariah Carey,Fantasy (feat. O.D.B.) - Bad Boy Fantasy,10uRkDT2LoYDJnzgacTXKx,39
987,Mariah Carey,Fantasy,6xkryXuiZU360Lngd4sx13,77
988,Mariah Carey,It's Like That,7zL9xrz5krsuC6qVNluQQw,58
989,Mariah Carey,O Holy Night,3B7FO3kJ5kv3mX7yiaB7sT,78
990,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
991,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
992,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
993,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
994,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
995,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
996,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
997,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
998,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
999,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
